id,date,content,Emotion
416,2022-09-08 18:05:40+00:00,god save the queen rip queen elizabeth,7.0
417,2022-09-08 18:05:28+00:00,queen elizebeth may her noble soul rest peace,5.0
418,2022-09-08 18:05:17+00:00,rip queen elizabeth you would have loved the canes fried chicken times square,7.0
419,2022-09-08 18:04:43+00:00,damn she dead rip sis,7.0
420,2022-09-08 18:04:22+00:00,some nations have gift for ceremonial the marquess salisbury wrote england the case exactly the reverse,0.0
421,2022-09-08 18:04:00+00:00,just heard the news about the queen here may she rest peace,5.0
422,2022-09-08 18:03:57+00:00,coming out twitter hiatus because cannot believe queenelizabeth died incredible year reign and unforgettable female force may she rest peace,5.0
423,2022-09-08 18:03:42+00:00,wow you don see this lot rip princess,7.0
424,2022-09-08 18:02:32+00:00,love how that lady death predicted bring renaissance visuals,5.0
425,2022-09-08 18:02:32+00:00,rip bozo,7.0
426,2022-09-08 18:02:23+00:00,rip queen elizabeth wilted flower,7.0
427,2022-09-08 18:02:08+00:00,breakingqueen elizabeth passes away the age may she rest peace with her beloved husband,5.0
428,2022-09-08 18:02:02+00:00,your majesty thank you for everything you done from the day you have arrived home our father heaven thank you for the memories you have given the world amp will never forget your examples duty service forgiveness amp reconciliation and wisdom,3.0
429,2022-09-08 18:01:24+00:00,rip bozo twitter all done did again,7.0
430,2022-09-08 18:00:31+00:00,remarkable life and career queen for yrsunfortunately though the royal family have been big proponents poor energy policy that will continue impact the economy for years come much you want blame putin discussion for another time rip folded hands mediumlight skin tone,7.0
431,2022-09-08 18:00:11+00:00,may she rest peace heart,5.0
432,2022-09-08 17:59:51+00:00,rip tha goat flag for united kingdom,7.0
433,2022-09-08 17:59:43+00:00,the connection between the and the queen england,10.0
434,2022-09-08 17:59:00+00:00,amazing stateswoman and our collective memory has passed remarkable that not only did her majesty meet her days ago but also that judging her hand she managed destroy marvolo gaunt ring before she went folded hands mediumlight skin tone,3.0
435,2022-09-08 17:58:57+00:00,the longest reigning monarch died today lived long life rip her majesty queenelisabeth,7.0
436,2022-09-08 17:58:44+00:00,charles the eldest child elizabeth amp philip became the king england immediately upon his mothers deathon the day after the queens death the accession council led government figures will meet jamess palace formally proclaim charles the new sovereign,5.0
437,2022-09-08 17:58:02+00:00,your majesty may you rest the arms our father heaven amp reunite with your beloved prince philip your dear sister margaret and your papa amp mama thank you for exemplifying what means true royalty amp thank you for all the memories you have given the world,5.0
438,2022-09-08 17:57:59+00:00,london bridge down rest peace queenelizabeth,5.0
439,2022-09-08 17:57:32+00:00,rip queen elizabethemoji modifier fitzpatrick type queen elizabeth has died aged,7.0
440,2022-09-08 17:57:06+00:00,rip hibiscusqueenelizabethll born mayfair april london the first child the duke and duchess york laterking georgeandqueen elizabeth united kingdom died september balmoral castle aberdeenshire united kingdom,7.0
441,2022-09-08 17:56:46+00:00,rip queen folded hands medium skin tone,7.0
442,2022-09-08 17:56:45+00:00,there any more information that the public needs know other than the death the queen are not all monarchist spear the hrs coverage,2.0
443,2022-09-08 17:56:34+00:00,the queen nemesis least the world conspiracy theory was born years the day before her death,0.0
444,2022-09-08 17:56:00+00:00,rip queen elizabeth,7.0
445,2022-09-08 17:55:45+00:00,she will missed her majesty queen elizabeth has passedat least generations only knew her the monarch their dear lillibet has finally goneemoji modifier fitzpatrick type emoji modifier fitzpatrick type,5.0
446,2022-09-08 17:54:50+00:00,queenelizabethii rest peace,5.0
447,2022-09-08 17:54:35+00:00,ive been alive for dianas death and the queen damn,1.0
448,2022-09-08 17:54:24+00:00,rip your majestyyou knew would come but still hurts prayers her family especially her grandchildren,7.0
449,2022-09-08 17:54:05+00:00,her deathrelease its own destabilising forces the accession queen camilla the optics new king who already old man amp the future the commonwealth invention largely her making the queen title head the commonwealth not hereditary,5.0
450,2022-09-08 17:53:39+00:00,the queens death good for trisha paytas content,3.0
451,2022-09-08 17:53:26+00:00,rip queen elizabeth white heart,7.0
452,2022-09-08 17:53:21+00:00,rest peace queen elizabeth folded hands dark skin tone cry broken heart,
453,2022-09-08 17:52:22+00:00,rip the queen crownregional indicator,7.0
454,2022-09-08 17:52:16+00:00,rip queen elizabeth you would loved the new blackpink album,7.0
455,2022-09-08 17:52:05+00:00,lucifer has finally left his mortal coil queenelizabeth england theroyalfamily ripqueenelizabeth bway,3.0
456,2022-09-08 17:51:34+00:00,condolences the family and friends queen elizabeth well the united kingdom mourning the loss their matriarch rip the queen,7.0
457,2022-09-08 17:51:32+00:00,came home from london hours ago this breaks heart celebrating the jubilee was big highlight trip your majesty thank you for your service king charles you have huge shoes fill and wish you well godsavethequeen restinpeaceyourmajesty,5.0
458,2022-09-08 17:51:25+00:00,may she rest peace long life but still sad day,5.0
459,2022-09-08 17:50:27+00:00,rip your majesty,7.0
460,2022-09-08 17:50:25+00:00,due the death the queen does anthony joshua get extension his deadline signing fight fury today asking for friend,0.0
461,2022-09-08 17:50:08+00:00,omg this young woman disgrace and bad example for any generation what wrong with her hope someone shuts her down and trash her worldwide not even brit and have respect for the queen and the royal family queenelizabeth,6.0
462,2022-09-08 17:50:00+00:00,shocking turn prince charles and the entirety the direct royal family abdicate the throne following queen elizabeth death thus the only person left rule the united kingdom the last distant descendant for the throne,3.0
463,2022-09-08 17:49:46+00:00,deeply saddened the passing her majesty queen elizabeth the queen the united kingdom great britain and northern ireland extend sincere condolences her bereaved family chief queenelizabeth,5.0
464,2022-09-08 17:49:20+00:00,rip the queen crown,7.0
465,2022-09-08 17:48:59+00:00,rip queen elizabeth,7.0
466,2022-09-08 17:48:41+00:00,london bridge down rip queenelizabeth,7.0
467,2022-09-08 17:48:40+00:00,devastated long live the queen queenelizabeth rip crown,7.0
468,2022-09-08 17:48:13+00:00,how does the queens death affect lebrons legacy,0.0
469,2022-09-08 17:48:11+00:00,the point that every famous death doesn make feel nothing just happened too much sorry for your lost,6.0
470,2022-09-08 17:48:10+00:00,literally shaking her majesty has died such sad day what monarch and ambassador for our regional indicator may she rest peace smiling face with tear,5.0
471,2022-09-08 17:48:03+00:00,double rainbow condolences the royal family read more,10.0
472,2022-09-08 17:47:49+00:00,breaking statement the secretarygeneral the death queen elizabeth deeply saddened the passing her majesty queen elizabeth the queen the united kingdom great britain and northern ireland,3.0
473,2022-09-08 17:47:49+00:00,here come the england world cup future bets,10.0
474,2022-09-08 17:47:39+00:00,wow the queen gone rip pray coffin headstone,7.0
475,2022-09-08 17:47:12+00:00,rip the queen bruh,7.0
476,2022-09-08 17:47:11+00:00,rip your majesty queen elizabeth folded hands medium skin tone,7.0
477,2022-09-08 17:47:01+00:00,the end the second elizabethan era rest peace queen elizabeth folded hands mediumlight skin tone thank you for your hard work and dedicated service heart manhattan new york,5.0
478,2022-09-08 17:47:00+00:00,rip queen elizabeth disappointed,7.0
479,2022-09-08 17:46:47+00:00,middle aged white women when they see you acting happy about the queen death,2.0
480,2022-09-08 17:46:30+00:00,may she rip pray,7.0
481,2022-09-08 17:46:00+00:00,condolences the people the united kingdom and the commonwealth long live the queenregional indicator travel gaytravel lesbiantravel queenelizabeth elizabeth queenelizabethii traveltheworld unitedkingdom omgb wales scotland england,3.0
482,2022-09-08 17:45:38+00:00,rest peace queen you done your duty your country better than anyone else ever could you will remembered for,5.0
483,2022-09-08 17:45:35+00:00,long live the queen what heck life she had ehrip queen elizabeth,2.0
484,2022-09-08 17:45:06+00:00,breakingbuckingham palace announces queen elizabeth has passed away age her majesty was iconic global figure whose influence has been felt generationswatch our special coverage here,5.0
485,2022-09-08 17:44:54+00:00,may her majesty rest peace,5.0
486,2022-09-08 17:44:40+00:00,rip queenelizabethmay you rejoicing with princephilip until meet again,7.0
487,2022-09-08 17:44:15+00:00,may you rest peace photo credit sean gallupgetty images queen itsamazingoutthere elizabeth ripqueenelizabeth,5.0
488,2022-09-08 17:44:11+00:00,rest peace queenie,5.0
489,2022-09-08 17:43:10+00:00,rip queen elizabeth,7.0
490,2022-09-08 17:42:47+00:00,what life feel privileged have lived during her reign may our dear queen rest peace heartwhite heart queen,5.0
491,2022-09-08 17:42:43+00:00,almost exactly years after diana death camilla will crowned queen all mindblowing,0.0
492,2022-09-08 17:42:37+00:00,people the puerto ricans have been under the thumb different monarchs and empires but solidarity with the rest the caribbean that had the misfortune being unjustly ruled this royal family shed tears for the queen where shes going hot,6.0
493,2022-09-08 17:42:36+00:00,rest peace black heart,5.0
494,2022-09-08 17:42:27+00:00,broken heart the definition duty public service and grace deepest condolences his majesty the king and the whole royal familythank you for your service ripqueenelizabeth,5.0
495,2022-09-08 17:42:02+00:00,the longest reigning female monarch history who ruled over the largest empire the world has ever known honestly what truly historic woman and truly amazing life rest peace queen elizabeth flag for united kingdom,5.0
496,2022-09-08 17:41:48+00:00,london bridge has fallen down god bless the queen folded hands light skin tone rip,7.0
497,2022-09-08 17:41:26+00:00,rip lizzy queenelizabeth,7.0
498,2022-09-08 17:41:23+00:00,bbc presenters holding back tears while reporting the death the queen,0.0
499,2022-09-08 17:41:17+00:00,rip the queen,7.0
500,2022-09-08 17:41:09+00:00,mean all seriousness rip you weren awful nor were you amazing you were,7.0
501,2022-09-08 17:40:54+00:00,rip queen elizabeth flag for united kingdom,7.0
502,2022-09-08 17:40:52+00:00,just stopped crying smiling face with tear never thought this emotional broken heartyour majesty amp thank you america broken heartsmiling face with tearsmiling face with tearbroken heart,6.0
503,2022-09-08 17:40:50+00:00,rip queen elizabeth,7.0
504,2022-09-08 17:40:47+00:00,one the greatest respectable and selfless people the history humanity the world has lost truly special person rip queenelizabeth,7.0
505,2022-09-08 17:40:46+00:00,may she rest peace,5.0
506,2022-09-08 17:40:42+00:00,rip queen elizabeth dies reigned longer than any british monarch,7.0
507,2022-09-08 17:40:34+00:00,end era rip queenelizabeth,7.0
508,2022-09-08 17:40:30+00:00,very sad indeed condolences the royal family and the people kid the united kingdom,3.0
509,2022-09-08 17:40:27+00:00,rip queen liz,7.0
510,2022-09-08 17:40:07+00:00,night your majesty,3.0
511,2022-09-08 17:40:00+00:00,people wishing death another human being despicable queenelizabeth was mother grandmother human being you are celebrating her death definitely something wrong with you,6.0
512,2022-09-08 17:39:40+00:00,death the queen allahu akbar,0.0
513,2022-09-08 17:39:18+00:00,rest peace,5.0
514,2022-09-08 17:39:16+00:00,american doesn really impact life one way another but how crazy that now live world where princecharles now kingcharles whoa insane exploding head princessdiana would have been queenstill book,0.0
515,2022-09-08 17:39:15+00:00,rip the original girl boss queen elizabeth,7.0
516,2022-09-08 17:39:12+00:00,its the queen england just died for,10.0
517,2022-09-08 17:39:10+00:00,heartbroken dual citizen thank you your majesty for your dignity and service all mankind,5.0
518,2022-09-08 17:39:04+00:00,rest peace queen elizabeth cry ripqueenelizabeth,5.0
519,2022-09-08 17:38:29+00:00,condolences everyone who feels sad about the queen death tbh father and smirked each other just now but sincerely you sad understand and feel you,0.0
520,2022-09-08 17:38:14+00:00,london bridge has fallen rip queen elizabeth queenelizabeth,7.0
521,2022-09-08 17:38:11+00:00,wow rip queen elizabeth folded hands medium skin tone,7.0
522,2022-09-08 17:37:54+00:00,time name the kardashians the next royal family,2.0
523,2022-09-08 17:37:42+00:00,rip mum ripqueenelizabeth,7.0
524,2022-09-08 17:37:28+00:00,rip sad day,7.0
525,2022-09-08 17:37:27+00:00,rest peace the queen,5.0
526,2022-09-08 17:37:24+00:00,trying find way make the queen death about myself stay tuned,0.0
527,2022-09-08 17:36:30+00:00,rest peace queen elizabeth the second what life,5.0
528,2022-09-08 17:36:27+00:00,queenelizabeth rest peace,5.0
529,2022-09-08 17:36:13+00:00,goodnight your majesty the end our second elizabethan age upon crycry,3.0
530,2022-09-08 17:36:03+00:00,this was tuesdayone the defining figures modern history rip,7.0
531,2022-09-08 17:35:49+00:00,rip her majesty queen elizabeth years service her people the good times the bad times and the ugly times queenelizabeth,7.0
532,2022-09-08 17:35:42+00:00,unitedkingdomregional indicator the president the international human rights foundation ihrf mrs mara claudia cambi expresses her most respectful condolences the british royal family and the subjects all the countries where her majesty queen elizabeth was head state,5.0
533,2022-09-08 17:35:41+00:00,queen elizabeth just died this england,10.0
534,2022-09-08 17:35:39+00:00,rest peace queen elizabeth,5.0
535,2022-09-08 17:34:52+00:00,rip queen elizabeth you had amazing life broken heart,7.0
536,2022-09-08 17:34:47+00:00,pregaming funny girl with the queen death how did get lucky,4.0
537,2022-09-08 17:34:46+00:00,what life and legacy she leaves behind rip her majesty queen elizabeth,7.0
538,2022-09-08 17:34:40+00:00,devastated for the passing her majesty queen elizabeth cry,3.0
539,2022-09-08 17:34:16+00:00,rip queen flag for united kingdom ripqueenelizabeth queen queenelizabeth,7.0
540,2022-09-08 17:33:55+00:00,may queen elizabeth rest peace broken heartbroken heart,5.0
541,2022-09-08 17:33:18+00:00,queen elizabeth longestserving monarch has diedlike her not she was iconic may she rest peace,5.0
542,2022-09-08 17:33:03+00:00,rest peace your majesty,5.0
543,2022-09-08 17:32:58+00:00,rest peace queen elizabeth you have led remarkable and exemplary life,5.0
544,2022-09-08 17:32:27+00:00,breaking queen elizabeth has died years old rip flag for united kingdom,7.0
545,2022-09-08 17:32:24+00:00,your majesty flag for united kingdom,3.0
546,2022-09-08 17:28:51+00:00,this was actually dennis franchione joke not transfer portal joke but believe death the artist yall you,6.0
547,2022-09-08 17:25:19+00:00,rip journalism iconcnn anchor bernard shaw dead,7.0
548,2022-09-08 17:23:18+00:00,word they want communication key you death,3.0
549,2022-09-08 17:19:31+00:00,and nothing even try interfere with the spread covid required masks air purifiers monitors covid testing nothing just let rip amping the pandemic and infecting disabling and killing more and more people,7.0
550,2022-09-08 17:16:16+00:00,how death funny,0.0
551,2022-09-08 17:15:30+00:00,jeannette charles the woman who played queen elizabeth the naked gun identified having played elizabeth generic queen england times her imdb page here the fake queen with actual queen,6.0
552,2022-09-08 17:15:13+00:00,want wish that your mother queen elizabeth the best health remember the death own parents life going fast now years old think the happy time had with your mother wish your family best wishes,2.0
553,2022-09-08 17:13:51+00:00,rip mac miller,7.0
554,2022-09-08 17:13:21+00:00,ive had the theory that shes been dead for while but they didnt want have her die the nice year her reign only now are they starting her death arc,0.0
555,2022-09-08 17:05:24+00:00,watching the news cycle today its shame that the media death watch queen elizabeth not surprised this all but dam its bidding war who will report the breaking news first lets keep her and the royal family our prayers during this time folded hands medium skin tone,0.0
556,2022-09-08 17:04:33+00:00,queenelizabethii literally dying real time all across every newsfeed around the world she comfortable according she dead according the royal family rushing according personally think she already dead,0.0
557,2022-09-08 16:58:01+00:00,this not cute dumping unwanted guinea pigs into park means they will starve death get attacked predators grateful amp urban park rangers rescued them but this entirely preventable passing intro,5.0
558,2022-09-08 16:49:28+00:00,all today news reminding that the first home run ever hit england was hit aaron hicks makes you think,1.0
559,2022-09-08 16:48:10+00:00,was holiday for the next few years say basically started filling those hours with reading about vices and consequenceseverything bad about that decided abandon reading books andim here again woman shrugging,5.0
560,2022-09-08 16:36:33+00:00,the spider living car for the past days sadly passed away today after falling off car mirror while the garden state parkway rest peace dennis sneezing face,5.0
561,2022-09-08 16:21:03+00:00,how would queen elizabeth iis death announced londonbridge primeminister elizabethii privatesecretary fintwit,0.0
562,2022-09-08 16:18:20+00:00,bernard shaw rip great anchor and newsman recall him and mary alice williams especially for politics which was really golden age cable news before the internet,7.0
563,2022-09-08 16:14:56+00:00,death watch,0.0
564,2022-09-08 16:04:58+00:00,prince charles and prince william and the entire royal family are balmoral castle doctors grow more concerned over the queen health the wessexes prince andrew princess anne and prince harry meghan did not travelled scotland she years old,5.0
565,2022-09-08 15:58:01+00:00,like any good nerd dante plays alone and always wins face with monoclerolling the floor laughing,5.0
566,2022-09-08 15:55:03+00:00,don support the death penalty but cases like this really make difficult keep that position,0.0
567,2022-09-08 15:53:10+00:00,condolences the family bernardshaw was cnn chief anchor for yrs rip dove peacefolded hands dark skin tone,7.0
568,2022-09-08 15:33:09+00:00,damn rip journalistic pioneer,7.0
569,2022-09-08 15:32:31+00:00,all listen poc voices until start laughing the queen the england dying,0.0
570,2022-09-08 15:26:01+00:00,the royal family has cancelled events and are all going balmoralthe bbc website has changed blackbbc onair presenters have changed into black attirebbc one has canceled regular programming until pmi believe the queen has already died,6.0
571,2022-09-08 15:10:04+00:00,great longread about what expect after the death britains longestreigning monarch queen elizabeth london bridge down the secret plan for the days after the queen death via,2.0
572,2022-09-08 15:03:10+00:00,can rest peace literally joy,5.0
573,2022-09-08 15:03:04+00:00,the moderates that killed over iranians november and whom sentenced navid afkari death those moderates,0.0
574,2022-09-08 15:00:44+00:00,road construction right lane closed mtvernon hutchinson riv pky between lincoln avexa old and cross county pkwyxb old stopped traffic back inew england thruwayxa old traffic,0.0
575,2022-09-08 14:49:30+00:00,well stopped swelling with tears and sadness always optimistic about things wish her majesty well and folded hands light skin tone for her recovery good health wishing her peace and comfort above all else heartgoes out her family this time queenelizabeth,3.0
576,2022-09-08 14:46:03+00:00,folks change their minds when death close,0.0
577,2022-09-08 14:43:42+00:00,death was overshadowed like this would kill msyelf,0.0
578,2022-09-08 14:43:06+00:00,people making jokes about someones death who ain even dead yetweird,0.0
579,2022-09-08 14:36:42+00:00,shit are about lose her majesty queenelizabeth she definitely been steady decline since philip died which usually how the cookie biscuit crumbles with elderly couples who have been attached atby the soul for decades folded hands light skin tone crown,6.0
580,2022-09-08 14:36:25+00:00,telling parents the epcot pavilion they can experience the queens death coverage more authentically,0.0
581,2022-09-08 14:31:17+00:00,they really are doing soft launch this lady death sob,6.0
582,2022-09-08 14:29:45+00:00,hot bartender last call what buying you something enticing and thats how had death the afternoon nycwithz,1.0
583,2022-09-08 14:25:26+00:00,how does chris pine factor into the queens death,6.0
584,2022-09-08 14:19:40+00:00,the death prince philip has deeply affected her health,0.0
585,2022-09-08 14:17:31+00:00,popcrave will the first officially announce her death just know,0.0
586,2022-09-08 13:59:46+00:00,this contribution queenelizabeth dialogue looks like gmt announcement her death will save antimonarchist antiabuser antirich anticolonial antigenocide rant for another day,2.0
587,2022-09-08 13:52:44+00:00,wait what was just watching his special netflix omg rip,7.0
588,2022-09-08 13:44:56+00:00,for since what amazing human being heartpraygod save her majesty,3.0
589,2022-09-08 13:40:47+00:00,ill always remember the bravery him and peter arnett broadcasting the ground baghdad the night desert storm started rip,7.0
590,2022-09-08 13:35:03+00:00,british royal family members are traveling balmoral the side queen elizabeth her doctors say they are concerned about the year old queen health,0.0
591,2022-09-08 13:33:45+00:00,had death scares from grandma since she was her and she died you aint dead until you dead,0.0
592,2022-09-08 13:29:09+00:00,wow jake sorry for your loss rip bernard shaw,7.0
593,2022-09-08 13:28:21+00:00,not sure what the regional travel situation like there terms whats day trip material train something but maybe theres dracula doings whitby something know thats the other end england but idk going train for the day too far,4.0
594,2022-09-08 13:24:57+00:00,cut all this queen death bed queer baiting shit out dont wanna read shit till that casket closes,6.0
595,2022-09-08 13:14:28+00:00,bbc news blowing push notifications with royal death watch maybe just let happen know,2.0
596,2022-09-08 13:09:44+00:00,wishing her majesty the queen and the royal family some hopeful news todaygod save the queen heart,3.0
597,2022-09-08 13:06:21+00:00,suppose american shouldnt care about the queen englands status right now nevertheless how could anyone not,5.0
598,2022-09-08 13:05:59+00:00,the news about her majesty polite way saying she has entered hospice care imho,5.0
599,2022-09-08 13:05:40+00:00,agree with you there either death triangle jurassic express the best friends should have held those belts the first place,0.0
600,2022-09-08 13:05:00+00:00,don vote blue matter what just because fed with establishment democrats doesn mean want zeldin office people are still dying from covid hospitalizations are you amp your ilk are normalizing mass death this messed,
601,2022-09-08 13:03:09+00:00,death watch balmoral queen for life,0.0
602,2022-09-08 12:49:12+00:00,nooo but rip those shades lmfaooooo,7.0
603,2022-09-08 12:40:40+00:00,rip david arnold,7.0
604,2022-09-08 11:57:52+00:00,may god blessemoji modifier fitzpatrick type and keep her majesty good health sending her prayers and heart,3.0
605,2022-09-08 11:44:36+00:00,following further evaluation this morning the queen doctors are concerned for her majesty health and have recommended she remain under medical supervisionthe queen remains comfortable and balmoral,0.0
606,2022-09-08 11:43:35+00:00,the bronx collegiate tshirt amp the bronx collegiate heavy weight hoodie back school time show fresh death one our collegiate tees hoodies available online,3.0
607,2022-09-08 11:36:18+00:00,police have yet identity the victim but spoke man who says his grandfather said the boy bday was next month called him veryenergetic bright and fun loving loved his family esp his sister family devastated his death nyc,6.0
608,2022-09-08 11:13:49+00:00,rest peace david arnoldthank you for the laughsmy deepest condolences his family and friendsdavidarnold rip,7.0
609,2022-09-08 11:07:00+00:00,crazy scary storycounty official arrested las vegas reporter stabbing death prosecutor says violence,0.0
610,2022-09-08 10:47:15+00:00,deathtaxesmike farrell picking against ucf,10.0
611,2022-09-08 10:13:03+00:00,lol was that like year old man memphis makes old had already been jail and off good thing off the street case and out all his life almost better revealed himself early can give him federal death penalty,0.0
612,2022-09-08 09:58:30+00:00,dead before getting death sentence for sure that fact yeah was young were all young but making choices critical life but this sick individual livestream well pump his street credibility they should tie tagged him,2.0
613,2022-09-08 09:56:05+00:00,this will end with federal and this psychopath walking into the death chamber with bag his head and paralyzing agent running through his veins the cops should saved the taxpayers millions dollars and lit him with sampw bullets riddled through him,6.0
614,2022-09-08 05:51:29+00:00,think see death cab the end the month,0.0
615,2022-09-08 04:35:29+00:00,this needs cleared because there are white people who keep saying theyre older punk band death the early black punk band were fact protopunk they were the blue print and the progenitors modern punk they were punk before was cool,
616,2022-09-08 04:19:30+00:00,very new england academic chic old boy like paul stuart the book review sure the event was smash first tartan noir was hide and seek,0.0
617,2022-09-08 03:56:37+00:00,rip david arnold wtf man,7.0
618,2022-09-08 03:50:18+00:00,damn have been slackinggg pretty far now but why med some nigga died and they gave him folder that says death packet lmao someone gave that have smack you sure can called something else,1.0
619,2022-09-08 03:46:52+00:00,still want know gideon thrawn knows that sidious survived the events the death star,2.0
620,2022-09-08 03:41:04+00:00,politician arrested las vegas reporter stabbing death newspaper says lasvegas politician jeffgerman stabbingdeath fintwit,0.0
621,2022-09-08 03:29:55+00:00,devos was also the least qualified secretary education ever she got lot nerve sound off anything related the pandemic when she was part admin that failed all when came the pandemic leading devastating death toll that was preventable,0.0
622,2022-09-08 03:25:47+00:00,nocounty official arrested las vegas reporter stabbing death prosecutor says,3.0
623,2022-09-08 03:24:11+00:00,crazy scarypolitician arrested las vegas reporter stabbing death prosecutor says journalism,0.0
624,2022-09-08 03:08:07+00:00,you still can hear the difference between the voice the good shepherd and wolf shepherd clothing either your name rip van winkle you kinda hopelessly naive,7.0
625,2022-09-08 02:37:48+00:00,boy would love michael kay would just shut about how teams should just intentionally walk judge every bat trying see history here you beating the narrative death doesn help had listen you twice today lol,6.0
626,2022-09-08 02:07:43+00:00,red fucking death congrats,0.0
627,2022-09-08 01:59:35+00:00,red fucking death aewdynamite,0.0
628,2022-09-08 01:56:53+00:00,recommend folks watch the original death wish there was scary,0.0
629,2022-09-08 01:54:13+00:00,obama did everything trump has done would prison already death row,1.0
630,2022-09-08 01:46:52+00:00,happy birthday bro rhinorip amiri baraka newark new jersey,5.0
631,2022-09-08 01:41:18+00:00,congrats the death triangleit was absolute joke that the elite the evps the company crowned themselves the inaugural championsif they gone and khan has sided with punksteel happy aew fanaewdynamite,2.0
632,2022-09-08 01:40:22+00:00,westside gunn rapping red death out lfg aewdynamite,1.0
633,2022-09-08 01:38:49+00:00,really hate that that girls death turning into something nasty,0.0
634,2022-09-08 01:07:00+00:00,blue heart blue world without you rip mac,7.0
635,2022-09-08 01:02:01+00:00,all might stretch but his turn the dark side him getting the black costume padmes death and honestly the second half their duel from point view the jedi who are the ones who are bad all pretty dopey,
636,2022-09-08 00:39:18+00:00,congratulations the new trios champions death triangle aewdynamite,0.0
637,2022-09-08 00:37:08+00:00,death triangle new trios champs aewdynamite,0.0
638,2022-09-08 00:33:13+00:00,need death triangle win,0.0
639,2022-09-08 00:32:55+00:00,rest peace brother,5.0
640,2022-09-08 00:23:07+00:00,wait rip sob,7.0
0,2022-09-09 23:22:24+00:00,deadjesuschrist rip british bozo special stream tonight,7.0
1,2022-09-09 22:48:36+00:00,something fascinating about the way haskins seems get continually disrespected following his death that something internalized racism which the nfl thrives giving sense entitlement over black people and bodies even death,5.0
2,2022-09-09 22:47:04+00:00,dont know who needs hear this but you can acknowledge and mourn queen elizabeth iis death and condemn the systems oppression she was born into and continued uphold,6.0
3,2022-09-09 22:38:38+00:00,university condemns professor posts wishing queen excruciating death,0.0
4,2022-09-09 22:35:27+00:00,they realize its the call the british royal family right,10.0
5,2022-09-09 22:34:55+00:00,approximately women have been beaten andor stabbed death inside their homes london,0.0
6,2022-09-09 22:25:19+00:00,what constitutes monster didnt you wish death upon artie lange and actually encouraged him kill himself what does that make you,0.0
7,2022-09-09 22:10:38+00:00,hey this isnt bidens decision make its the british royal family and the decision who invite the queens funeral,3.0
8,2022-09-09 21:55:01+00:00,movementmemories old photos from series rescues called operation goliaththis moment captures mom and her baby participating blockade rescue planned parenthood new england bringbackrescue,3.0
9,2022-09-09 21:24:58+00:00,the confrontation hussy you deserve the loyalty you give out which none you greedy selfish liar you stabbed negz the back for death and tragic now look you,6.0
10,2022-09-09 20:59:11+00:00,this was taliban tweet announcing the queen death with vampire photoshopped portrait the queen they then deleted the tweet the morning and replaced her portrait,0.0
11,2022-09-09 20:33:17+00:00,senator that opposed allowing foreign ships transport lng from sabine pass puerto rico and new englandforcing them use imports insteadhas thoughts louisiana energy,6.0
12,2022-09-09 20:27:10+00:00,rip queen elizabeth but this goofy,7.0
13,2022-09-09 20:23:03+00:00,all dead wrong for wishing death morgan freeman name skull,6.0
14,2022-09-09 19:23:49+00:00,her majesty would loved larger bases and the injuries they would prevent,3.0
15,2022-09-09 18:42:49+00:00,certainly not antipipeline but until that happens lng shipments should exempted from the jones act help new england and puerto rico cant pipeline their way out lack access natural gas,6.0
16,2022-09-09 18:31:38+00:00,pennsylvania avenue lined with british flags fitting tribute her majesty queen elizabeth queenelizabeth,5.0
17,2022-09-09 17:52:58+00:00,rip the shift you will missed mlb,7.0
18,2022-09-09 17:15:20+00:00,for all left behind saints what was the rapture and this the new heaven and new earth that are all still squandering wrecklessly and irresponsibly holding onto old ways that dont work and death dealing ways being together,2.0
19,2022-09-09 16:33:37+00:00,interesting that babies born two days ago will likely live see four british monarchs their lifetime while there were millions years olds who only lived see one queenelizabeth kingcharles,5.0
20,2022-09-09 16:32:05+00:00,america just elect our monarchs once elected treat them like royalty every way ben shapiro show why the hard left cheering queen elizabeth iis death thebenshapiroshow via,5.0
21,2022-09-09 16:19:43+00:00,felt like death the following day beware,0.0
22,2022-09-09 16:16:47+00:00,olympics russiachina world cup qatar death international athletic competition,6.0
23,2022-09-09 16:13:41+00:00,your reaction the queen death reply something else,0.0
24,2022-09-09 16:09:26+00:00,mans said rip the queen sikeeee joy cat,7.0
25,2022-09-09 15:58:52+00:00,sad queen elizabeth the queen england and the united kingdom has left and its made sad because queen elizabeth was such sensible steadfast leader who positivly influenced many truly remarkable woman who will missed,3.0
26,2022-09-09 15:58:04+00:00,too late for her tender any form apology dead person cannot tender apology she also late but the question what the wages her looting nmurderous activities after death they may not believe okike but the end justifying the means now,5.0
27,2022-09-09 15:49:56+00:00,went down the embassy sign the condolence book and pay respects honor her late majesty queen elizabeth flag for united kingdomflag for bulgariagod save the king,5.0
28,2022-09-09 15:47:40+00:00,you lying and you republicans will anything win and disgusting you are the part infantilism you protect fetus but once born you don give damn starved beaten abused shoved desk drawer and left freeze death lower than low,6.0
29,2022-09-09 15:35:01+00:00,yeah exactly that high standard but that what great athletes want measured and also yes not actual warfare deprivation and death part the fun for observers measuring the athletes against each other and against that standard,0.0
30,2022-09-09 15:32:13+00:00,reached out cousin get the bahamian perspective qes passingshe said may her soul rest peace but hope she made peace with god before she took her last breaththen she offered brilliant critique the concept commonwealth that was based,5.0
